time	lon	lat	swh	wind_speed_alt
2014-09-11 10:16:07.583687040	289.65934899999996	40.296326	1.6600001	3.1799998
2014-09-11 10:16:08.620152960	289.63926799999996	40.357124	1.6430001	3.21
2014-09-11 10:16:10.693082112	289.599022	40.478712	1.521	3.21
2014-09-11 10:16:12.766009088	289.55866199999997	40.600289	1.465	3.46
2014-09-11 10:16:13.802473088	289.538439	40.661072999999995	1.4430001	3.23
2014-09-11 10:16:14.838936064	289.518187	40.721854	1.391	3.1
2014-09-11 10:16:15.875401024	289.497906	40.782633	1.3800001	2.98
2014-09-11 10:16:16.911865024	289.477596	40.843408	1.1930001	3.05
2014-09-11 10:16:18.984793920	289.436888	40.964951	1.056	3.0
2014-09-11 10:16:20.021256896	289.41649	41.025717	1.0580001	3.08
2014-09-11 10:16:21.057720896	289.39606299999997	41.086481	1.0170001	3.1299999
2014-09-11 10:16:22.094183936	289.375606	41.147242	0.94000006	2.58
2014-09-11 10:16:24.167113088	289.33460299999996	41.268755	0.772	2.28
2014-09-14 10:21:48.254383104	288.301811	40.051904	1.6960001	9.78
2014-09-14 10:21:51.363775040	288.24181899999996	40.234322999999996	1.6780001	9.719999
2014-09-14 10:21:55.509630912	288.161436	40.477508	1.733	9.94
2014-09-14 10:21:57.582557888	288.12107499999996	40.599083	1.5300001	9.36
2014-09-14 10:22:03.801341056	287.999296	40.963741999999996	0.592	6.56
2014-09-14 10:22:06.910736064	287.93801099999996	41.146032	0.51100004	7.2599998
2014-09-14 10:22:07.947197888	287.917524	41.206789	0.52500004	6.06
2014-09-17 10:27:32.957340928	286.87195299999996	40.024727999999996	1.042	6.3199997
2014-09-17 10:27:35.030267968	286.83201199999996	40.146346	0.99200004	6.6299996
2014-09-17 10:27:38.139662976	286.77189	40.328751	1.0	6.3599997
2014-09-17 10:27:41.249052992	286.71151499999996	40.511131	0.64000005	4.93
2014-09-17 10:27:42.285516992	286.691333	40.571919	0.554	3.4199998
2014-09-19 23:16:13.472316032	289.637249	41.96548	0.698	4.0
2014-09-19 23:16:14.510364992	289.616357	41.904678	0.637	3.99
2014-09-19 23:16:15.548412096	289.59549599999997	41.843874	0.564	4.15
2014-09-19 23:16:16.586461056	289.574666	41.783066999999996	0.64400005	3.4099998
2014-09-19 23:16:21.774683968	289.471022	41.479102999999995	0.56700003	4.7
2014-09-19 23:16:24.887243968	289.409209	41.296710999999995	0.74700004	4.7
2014-09-19 23:16:25.924762944	289.388665	41.235907	0.656	5.3199997
2014-09-19 23:16:26.962285056	289.368151	41.175101	0.94500005	5.85
2014-09-19 23:16:27.999804032	289.347667	41.114292	0.87200004	6.2
2014-09-19 23:16:29.037324928	289.327213	41.05348	0.98100007	6.5299997
2014-09-19 23:16:30.074842944	289.306788	40.992664999999995	1.0150001	6.94
2014-09-19 23:16:31.112364032	289.286393	40.931847	1.1290001	7.3599997
2014-09-19 23:16:32.149883008	289.266027	40.871026	1.08	7.79
2014-09-19 23:16:33.187403904	289.24569099999997	40.810202	1.2870001	8.0199995
2014-09-19 23:16:35.262444032	289.205105	40.688545999999995	1.264	8.38
2014-09-19 23:16:36.299963008	289.18485499999997	40.627714	1.297	8.33
2014-09-19 23:16:39.412523008	289.12428	40.4452	1.34	8.3
2014-09-19 23:16:40.450041984	289.10414499999996	40.384356	1.3620001	8.25
2014-09-19 23:16:41.487562880	289.08403799999996	40.32351	1.452	7.97
2014-09-19 23:16:44.600121984	289.023888	40.140952999999996	1.4840001	7.8799996
2014-09-19 23:16:45.637643072	289.003894	40.080096	1.503	7.7799997
2014-09-19 23:16:46.675160896	288.983928	40.019234999999995	1.4640001	7.8399997
2014-09-22 23:22:11.041702976	287.94563	41.224368999999996	0.72	6.8599997
2014-09-22 23:22:17.267220992	287.82302999999996	40.859468	1.9410001	8.25
2014-09-22 23:22:18.304742080	287.802701	40.798645	1.9870001	9.2
2014-09-22 23:22:24.529860992	287.681336	40.433647	1.9610001	9.45
2014-09-22 23:22:25.567379968	287.661208	40.372803999999995	2.0630002	9.34
2014-09-22 23:22:27.642419072	287.621038	40.251109	1.9540001	9.58
2014-09-22 23:22:31.792499072	287.54103499999997	40.007687	2.0400002	9.5
2014-09-25 23:28:07.533339008	286.278012	40.537046	1.8360001	5.14
2014-09-25 23:28:09.608378880	286.237691	40.415369999999996	2.2970002	8.7699995
2014-09-25 23:28:10.645898112	286.21757199999996	40.354527	2.548	9.75
2014-09-25 23:28:13.758457920	286.15738699999997	40.171983	2.664	9.82
2014-09-30 10:18:55.289278976	289.018715	40.051027999999995	0.53000003	3.24
2014-09-30 10:18:57.362205952	288.978752	40.172639	0.59800005	2.85
2014-09-30 10:18:58.398669952	288.958729	40.23344	0.62600005	2.55
2014-09-30 10:19:00.471596928	288.918598	40.355035	0.522	3.9099998
2014-09-30 10:19:01.508061888	288.898491	40.415827	0.615	5.3599997
2014-09-30 10:19:02.544526080	288.878355	40.476617	0.76600003	5.7
2014-09-30 10:19:03.580988864	288.85819	40.537405	0.675	5.67
2014-09-30 10:19:04.617453120	288.837997	40.598189	0.726	5.41
2014-09-30 10:19:05.653918016	288.817775	40.65897	1.1620001	5.71
2014-09-30 10:19:06.690747968	288.79751699999997	40.71977	0.73700005	5.9
2014-09-30 10:19:07.727740992	288.777227	40.780577	0.66800004	5.92
2014-09-30 10:19:08.764731904	288.756908	40.841381	0.72800004	5.83
2014-09-30 10:19:09.801723968	288.73656	40.902181999999996	0.702	6.2
2014-09-30 10:19:10.838715072	288.716182	40.962979999999995	0.71000004	6.43
2014-09-30 10:19:11.875708096	288.69577499999997	41.023775	0.72400004	6.77
2014-09-30 10:19:12.912700864	288.675338	41.084567	0.87200004	7.12
2014-09-30 10:19:13.949691072	288.654872	41.145356	0.74200004	7.1099997
2014-09-30 10:19:14.986685056	288.634376	41.206143	0.74	6.6099997
2014-09-30 10:19:16.023674944	288.61385	41.266926	0.652	6.56
2014-09-30 10:19:17.060667968	288.593294	41.327706	0.62600005	6.5
2014-09-30 10:19:18.097660096	288.572708	41.388484	0.60800004	4.92
2014-10-03 10:24:39.085236096	287.59149199999996	40.028327	2.8470001	6.0299997
2014-10-03 10:24:40.121700992	287.571535	40.089134	2.5770001	6.1099997
2014-10-03 10:24:41.158163072	287.55155099999996	40.149938	2.5400002	5.98
2014-10-03 10:24:42.194628032	287.531539	40.210739	2.7220001	5.7799997
2014-10-03 10:24:43.231091968	287.511499	40.271538	2.5560002	5.98
2014-10-03 10:24:44.267555968	287.491431	40.332333	2.7250001	6.1
2014-10-03 10:24:45.304018944	287.471335	40.393125999999995	2.683	6.24
2014-10-03 10:24:46.341141952	287.451197	40.453955	2.1980002	5.95
2014-10-03 10:24:47.378132096	287.431034	40.514773	2.3660002	5.56
2014-10-03 10:24:48.415124864	287.410842	40.575587999999996	2.161	4.83
2014-10-03 10:24:49.452115072	287.390621	40.636401	1.8160001	4.88
2014-10-03 10:24:50.489109056	287.370372	40.697210999999996	1.7450001	5.1099997
2014-10-03 10:24:56.969460032	287.24316899999997	41.077155	0.497	5.3599997
2014-10-03 10:24:58.006452096	287.222708	41.137944	0.41300002	5.17
2014-10-05 23:13:46.278089024	289.816762	40.355737999999995	2.176	8.75
2014-10-05 23:13:47.316137088	289.79666199999997	40.294865	2.009	8.84
2014-10-05 23:13:48.354182976	289.77659	40.233989	2.071	8.95
2014-10-06 10:30:23.195071936	286.154729	40.040015	0.643	4.43
2014-10-06 10:30:24.232244992	286.134757	40.100862	0.683	4.5499997
2014-10-06 10:30:25.269238016	286.11476	40.161696	0.674	4.5699997
2014-10-06 10:30:26.306227904	286.094735	40.222525999999995	0.56200004	4.44
2014-10-06 10:30:27.343221888	286.074682	40.283353999999996	0.711	3.3999999
2014-10-11 23:25:15.845216960	287.112477	41.020753	0.45100003	3.49
2014-10-11 23:25:22.073503040	286.99042	40.655677	1.2080001	4.17
2014-10-11 23:25:23.111552000	286.970179	40.594820999999996	1.4130001	5.47
2014-10-11 23:25:24.149600000	286.949967	40.533961999999995	1.332	5.9
2014-10-11 23:25:25.187648064	286.929784	40.473101	1.279	5.77
2014-10-16 10:16:08.741781952	289.592791	40.48176	1.8900001	6.2799997
